"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","0","tests.unit","test_api_es","TestElasticClient","","","test_geneateDateRange_start_end",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","0","tests.unit","test_api_utils","TestAPIUtils","","","test_formatPagingOptions_next_null",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","2","tests.unit","test_cover_process","TestCoverProcess","","","test_fetchEditionCovers",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","3","tests.unit","test_sfrCluster_process","TestSFRClusterProcess","","","test_runProcess_daily",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","4","tests.unit","test_kmeans_manager","TestKMeansModel","","","test_cluster_predict",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","4","tests.unit","test_sfrCluster_process","TestSFRClusterProcess","","","test_updateMatchedRecordsStatus",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","14","tests.unit","test_muse_process","TestMUSEProcess","","","test_constructWebpubManifest_muse_error",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","1","tests.unit","test_api_es","TestElasticClient","","","test_getFromSize_initial",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","0","tests.unit","test_parser_frontier","TestFrontierParser","","","test_generateEpubLinks_success",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","1","tests.unit","test_doab_process","TestDOABProcess","","","test_createManifestInS3",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","1","tests.unit","test_doab_link_manager","TestDOABLinkManager","","","test_loadParsers",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","2","tests.unit","test_fetcher_googlebooks","TestGoogleBooksFetcher","","","test_hasCover_true",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","0","tests.unit","test_api_es","TestElasticClient","","","test_titleQuery",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","7","tests.unit","test_sfrCluster_process","TestSFRClusterProcess","","","test_clusterRecords_custom_range",""
"passed","Thu May 20 20:50:30 GMT 2021","Thu May 20 20:50:30 GMT 2021","0","tests.unit","test_webpub_manifest","TestPDFManifest","","","test_addReadingOrder",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","1","tests.unit","test_kmeans_yearobject","TestYearObject","","","test_initializer",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","2","tests.unit","test_api_es","TestElasticClient","","","test_addSortClause_title_wo_direction",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","4","tests.unit","test_ingestReport_process","TestIngestReportProcess","","","test_generateReport",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","8","tests.unit","test_opds_publication","TestOPDSPublication","","","test_parseEditionToPublication",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","2","tests.unit","test_api_es","TestElasticClient","","","test_searchQuery_subject_search",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","1","tests.unit","test_oclcClassify_manager","TestClassifyManager","","","test_checkTitle_lang_match_different",""
"passed","Thu May 20 20:50:28 GMT 2021","Thu May 20 20:50:28 GMT 2021","0","tests.unit","test_opds_publication","TestOPDSPublication","","","test_initializer",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","0","tests.unit","test_met_mapping","TestMETMapping","","","test_createMapping",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","1","tests.unit","test_opds_publication","TestOPDSPublication","","","test_addLink_dict",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","0","tests.unit","test_parser_degruyter","TestDeGruyterParser","","","test_generateManifest",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","1","tests.unit","test_fetcher_googlebooks","TestGoogleBooksFetcher","","","test_getAPIResponse_error",""
"passed","Thu May 20 20:50:28 GMT 2021","Thu May 20 20:50:28 GMT 2021","0","tests.unit","test_opds_group","TestOPDSFacet","","","test_iter_error",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","1","tests.unit","test_cover_manager","TestCoverManager","","","test_loadFetchers",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","2","tests.unit","test_oclcCatalog_mapping","TestCatalogMapping","","","test_checkIAReadability_true",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","2","tests.unit","test_db_manager","TestDBManager","","","test_bulkSaveObjects_default",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","1","tests.unit","test_parser_mdpi","TestMDPIParser","","","test_createLinks",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","2","tests.unit","test_oclcClassify_manager","TestClassifyManager","","","test_checkAndFetchAdditionalEditions_true",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","0","tests.unit","test_nypl_mapping","TestNYPLMapping","","","test_createMapping",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","1","tests.unit","test_oclcClassify_manager","TestClassifyManager","","","test_parseXMLResponse_status_102",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","3","tests.unit","test_doab_process","TestDOABProcess","","","test_runProcess_custom",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","1","tests.unit","test_api_es","TestElasticClient","","","test_createSearch",""
"passed","Thu May 20 20:50:28 GMT 2021","Thu May 20 20:50:28 GMT 2021","1","tests.unit","test_oclcClassify_process","TestOCLCClassifyProcess","","","test_sendCatalogLookupMessage",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","0","tests.unit","test_oclcClassify_manager","TestClassifyManager","","","test_getStrLang_error",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","1","tests.unit","test_opds_publication","TestOPDSPublication","","","test_addImages",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","1","tests.unit","test_opds_publication","TestOPDSPublication","","","test_addLink_object",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","1","tests.unit","test_main_process","TestMainProcess","","","test_registerProcesses",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","2","tests.unit","test_parser_default","TestDefaultParser","","","test_validateURI",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","1","tests.unit","test_api_utils","TestAPIUtils","","","test_formatRecord",""
"passed","Thu May 20 20:50:28 GMT 2021","Thu May 20 20:50:28 GMT 2021","0","tests.unit","test_opds_image","TestImage","","","test_repr",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","3","tests.unit","test_api_es","TestElasticClient","","","test_createFilterClausesAndAggregations_no_filters",""
"passed","Thu May 20 20:50:30 GMT 2021","Thu May 20 20:50:30 GMT 2021","9","tests.unit","test_sfrElastic_manager","TestSFRElasticRecordManager","","","test_createEdition",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","3","tests.unit","test_es_manager","TestElasticsearchManager","","","test_bulkSaveElasticSearchRecords",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","1","tests.unit","test_fetcher_googlebooks","TestGoogleBooksFetcher","","","test_fetchCover_no_matching_size",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","2","tests.unit","test_hathitrust_process","TestHathiTrustProcess","","","test_importFromHathiFile_error",""
"passed","Thu May 20 20:50:30 GMT 2021","Thu May 20 20:50:30 GMT 2021","2","tests.unit","test_sql_mapping","TestSQLMapping","","","test_applyMapping",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","1","tests.unit","test_redis_manager","TestRedisManager","","","test_checkIncrementerRedis_true",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","1","tests.unit","test_rabbitmq_manager","TestRabbitMQManager","","","test_acknowledgeMessageProcessed",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","0","tests.unit","test_parser_openedition","TestOpenEditionParser","","","test_validateURI_false",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","1","tests.unit","test_gutenberg_manager","TestGutenbergManager","","","test_parseRDF",""
"passed","Thu May 20 20:50:30 GMT 2021","Thu May 20 20:50:30 GMT 2021","0","tests.unit","test_sfrRecord_manager","TestSFRRecordManager","","","test_normalizeDates",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","3","tests.unit","test_s3_manager","TestS3Manager","","","test_putObjectInBucket_success_epub",""
"passed","Thu May 20 20:50:29 GMT 2021","Thu May 20 20:50:29 GMT 2021","3","tests.unit","test_parser_springer","TestSpringerParser","","","test_validateAltLinkFormats_false",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","1","tests.unit","test_gutenberg_manager","TestGutenbergManager","","","test_fetchGithubRepoBatch_basic",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","3","tests.unit","test_api_opds_blueprint","TestOPDSBlueprint","","","test_addPagingOptions",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","1","tests.unit","test_cover_manager","TestCoverManager","","","test_fetchCoverFile",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","1","tests.unit","test_api_utils","TestAPIUtils","","","test_extractParamPairs_semicolon_no_field",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","2","tests.unit","test_met_process","TestMUSEProcess","","","test_runProcess",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","3","tests.unit","test_api_es","TestElasticClient","","","test_addFiltersAndAggregations",""
"passed","Thu May 20 20:50:15 GMT 2021","Thu May 20 20:50:15 GMT 2021","0","tests.unit","test_api_es","TestElasticClient","","","test_authorityQuery",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","1","tests.unit","test_met_process","TestMUSEProcess","","","test_sendFileToProcessingQueue",""
"passed","Thu May 20 20:50:16 GMT 2021","Thu May 20 20:50:16 GMT 2021","1","tests.unit","test_doab_link_manager","TestDOABLinkManager","","","test_parseLinks_error",""
"passed","Thu May 20 20:50:27 GMT 2021","Thu May 20 20:50:27 GMT 2021","3","tests.unit","test_nypl_process","TestNYPLProcess","","","test_parseNYPLDataRow_research",""
