"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 11 00:21:14 GMT 2024","Mon Mar 11 00:21:14 GMT 2024","1","tests.unit","test_sfrRecord_manager","TestSFRRecordManager","","","test_publicationDateCheck1",""
"passed","Mon Mar 11 00:21:06 GMT 2024","Mon Mar 11 00:21:06 GMT 2024","0","tests.unit","test_kmeans_manager","TestKMeansModel","","","test_pubProcessor_none",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","0","tests.unit","test_api_utils","TestAPIUtils","","","test_flatten_already_flat",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","0","tests.unit","test_opds_link","TestLink","","","test_iter_error_missing_field",""
"passed","Mon Mar 11 00:21:09 GMT 2024","Mon Mar 11 00:21:09 GMT 2024","0","tests.unit","test_oclcClassify_manager","TestClassifyManager","","","test_cleanIdentifier",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","0","tests.unit","test_opds_navigation","TestNavigation","","","test_dir",""
"passed","Mon Mar 11 00:21:14 GMT 2024","Mon Mar 11 00:21:14 GMT 2024","0","tests.unit","test_sfrRecord_manager","TestSFRRecordManager","","","test_parseDelimitedEntry_no_function_no_type",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","0","tests.unit","test_opds_metadata","TestMetadata","","","test_initializer",""
"passed","Mon Mar 11 00:21:04 GMT 2024","Mon Mar 11 00:21:04 GMT 2024","0","tests.unit","test_es_manager","TestElasticsearchManager","","","test_splitWorkBatch_even",""
"passed","Mon Mar 11 00:21:09 GMT 2024","Mon Mar 11 00:21:09 GMT 2024","1","tests.unit","test_oclcClassify_manager","TestClassifyManager","","","test_getStrLang_nonLatin",""
"passed","Mon Mar 11 00:21:14 GMT 2024","Mon Mar 11 00:21:14 GMT 2024","1","tests.unit","test_sfrRecord_manager","TestSFRRecordManager","","","test_publicationDateCheck2",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","0","tests.unit","test_api_utils","TestAPIUtils","","","test_extractParamPairs_dangling_quotation",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","1","tests.unit","test_opds_metadata","TestMetadata","","","test_repr",""
"passed","Mon Mar 11 00:21:06 GMT 2024","Mon Mar 11 00:21:06 GMT 2024","0","tests.unit","test_kmeans_manager","TestKMeansModel","","","test_pubProcessor_str",""
"passed","Mon Mar 11 00:21:04 GMT 2024","Mon Mar 11 00:21:04 GMT 2024","1","tests.unit","test_es_manager","TestElasticsearchManager","","","test_splitWorkBatch_odd",""
"passed","Mon Mar 11 00:21:10 GMT 2024","Mon Mar 11 00:21:10 GMT 2024","0","tests.unit","test_opds_link","TestLink","","","test_initializer",""
"passed","Mon Mar 11 00:21:14 GMT 2024","Mon Mar 11 00:21:14 GMT 2024","0","tests.unit","test_sfrRecord_manager","TestSFRRecordManager","","","test_parseLinkFlags",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","1","tests.unit","test_opds_link","TestLink","","","test_iter_error_unpermitted_field",""
"passed","Mon Mar 11 00:21:13 GMT 2024","Mon Mar 11 00:21:13 GMT 2024","0","tests.unit","test_sfrElastic_manager","TestSFRElasticRecordManager","","","test_addAgent_with_roles",""
"passed","Mon Mar 11 00:21:14 GMT 2024","Mon Mar 11 00:21:14 GMT 2024","0","tests.unit","test_sfrRecord_manager","TestSFRRecordManager","","","test_publicationDateCheck4",""
"passed","Mon Mar 11 00:21:13 GMT 2024","Mon Mar 11 00:21:13 GMT 2024","0","tests.unit","test_s3_manager","TestS3Manager","","","test_getmd5HashOfObject",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","0","tests.unit","test_opds_metadata","TestMetadata","","","test_iter_success",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","1","tests.unit","test_api_utils","TestAPIUtils","","","test_extractParamPairs_comma_delimited_quotes",""
"passed","Mon Mar 11 00:21:09 GMT 2024","Mon Mar 11 00:21:09 GMT 2024","0","tests.unit","test_oclcClassify_manager","TestClassifyManager","","","test_cleanTitle",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","0","tests.unit","test_opds_navigation","TestNavigation","","","test_addField",""
"passed","Mon Mar 11 00:21:07 GMT 2024","Mon Mar 11 00:21:07 GMT 2024","0","tests.unit","test_kmeans_yearobject","TestYearObject","","","test_getYearStr",""
"passed","Mon Mar 11 00:21:14 GMT 2024","Mon Mar 11 00:21:14 GMT 2024","0","tests.unit","test_sfrRecord_manager","TestSFRRecordManager","","","test_publicationDateCheck5",""
"passed","Mon Mar 11 00:21:09 GMT 2024","Mon Mar 11 00:21:09 GMT 2024","0","tests.unit","test_oclcClassify_manager","TestClassifyManager","","","test_cleanStr",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","1","tests.unit","test_api_utils","TestAPIUtils","","","test_flatten_nested",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","0","tests.unit","test_opds_link","TestLink","","","test_iter_success",""
"passed","Mon Mar 11 00:21:10 GMT 2024","Mon Mar 11 00:21:10 GMT 2024","0","tests.unit","test_opds_link","TestLink","","","test_addField",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","0","tests.unit","test_opds_navigation","TestNavigation","","","test_iter_success",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","0","tests.unit","test_api_utils","TestAPIUtils","","","test_extractParamPairs_comma_delimited",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","0","tests.unit","test_opds_metadata","TestMetadata","","","test_iter_error_missing_field",""
"broken","Mon Mar 11 00:21:14 GMT 2024","Mon Mar 11 00:21:14 GMT 2024","0","tests.unit","test_xml_mapping","TestXMLMapping","","","test_filterEmptyFields_value_missing",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","0","tests.unit","test_api_utils","TestAPIUtils","","","test_formatPipeDelimitedData_string",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","0","tests.unit","test_api_utils","TestAPIUtils","","","test_extractParamPairs_semicolon_no_field",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","0","tests.unit","test_api_utils","TestAPIUtils","","","test_formatPagingOptions_next_null",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","0","tests.unit","test_api_utils","TestAPIUtils","","","test_formatPipeDelimitedData_none",""
"passed","Mon Mar 11 00:21:11 GMT 2024","Mon Mar 11 00:21:11 GMT 2024","1","tests.unit","test_opds_navigation","TestNavigation","","","test_repr",""
"passed","Mon Mar 11 00:21:06 GMT 2024","Mon Mar 11 00:21:06 GMT 2024","1","tests.unit","test_ingestReport_process","TestIngestReportProcess","","","test_setAnomalyStatus",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","0","tests.unit","test_api_utils","TestAPIUtils","","","test_addWorkMeta",""
"passed","Mon Mar 11 00:21:02 GMT 2024","Mon Mar 11 00:21:02 GMT 2024","0","tests.unit","test_api_utils","TestAPIUtils","","","test_getPresignedUrlFromNons3Url",""
"passed","Mon Mar 11 00:21:14 GMT 2024","Mon Mar 11 00:21:14 GMT 2024","0","tests.unit","test_sfrRecord_manager","TestSFRRecordManager","","","test_publicationDateCheck3",""
"passed","Mon Mar 11 00:21:10 GMT 2024","Mon Mar 11 00:21:10 GMT 2024","0","tests.unit","test_opds_facet","TestOPDSFacet","","","test_iter",""
"passed","Mon Mar 11 00:21:13 GMT 2024","Mon Mar 11 00:21:13 GMT 2024","0","tests.unit","test_sfrElastic_manager","TestSFRElasticRecordManager","","","test_addAgent_without_roles_default",""
"passed","Mon Mar 11 00:21:06 GMT 2024","Mon Mar 11 00:21:06 GMT 2024","0","tests.unit","test_kmeans_manager","TestKMeansModel","","","test_pubProcessor_list",""
