"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 13:08:02 GMT 2021","Wed Sep 08 13:08:02 GMT 2021","0","tests.unit","test_opds_publication","TestOPDSPublication","","","test_dir",""
"passed","Wed Sep 08 13:08:03 GMT 2021","Wed Sep 08 13:08:03 GMT 2021","2","tests.unit","test_sfrFile_process","TestS3Process","","","test_generateWebpub_error",""
"passed","Wed Sep 08 13:08:01 GMT 2021","Wed Sep 08 13:08:01 GMT 2021","1","tests.unit","test_opds_link","TestLink","","","test_initializer",""
"passed","Wed Sep 08 13:08:01 GMT 2021","Wed Sep 08 13:08:01 GMT 2021","2","tests.unit","test_opds_navigation","TestNavigation","","","test_addFields_list",""
"passed","Wed Sep 08 13:08:02 GMT 2021","Wed Sep 08 13:08:02 GMT 2021","2","tests.unit","test_opds_publication","TestOPDSPublication","","","test_setBestIdentifier",""
"passed","Wed Sep 08 13:07:52 GMT 2021","Wed Sep 08 13:07:52 GMT 2021","1","tests.unit","test_gutenberg_manager","TestGutenbergManager","","","test_fetchFilesForRecord_xmlError",""
"passed","Wed Sep 08 13:08:02 GMT 2021","Wed Sep 08 13:08:02 GMT 2021","2","tests.unit","test_parser_degruyter","TestDeGruyterParser","","","test_createLinks_no_match",""
"passed","Wed Sep 08 13:07:50 GMT 2021","Wed Sep 08 13:07:50 GMT 2021","6","tests.unit","test_api_opds_blueprint","TestOPDSBlueprint","","","test_constructBaseFeed_new_non_grouped",""
"passed","Wed Sep 08 13:08:02 GMT 2021","Wed Sep 08 13:08:02 GMT 2021","1","tests.unit","test_parser_default","TestDefaultParser","","","test_validateURI",""
"passed","Wed Sep 08 13:08:03 GMT 2021","Wed Sep 08 13:08:03 GMT 2021","7","tests.unit","test_sfrElastic_manager","TestSFRElasticRecordManager","","","test_createEdition",""
"passed","Wed Sep 08 13:08:00 GMT 2021","Wed Sep 08 13:08:00 GMT 2021","0","tests.unit","test_nypl_process","TestNYPLProcess","","","test_isPDResearchBib_no_year",""
"passed","Wed Sep 08 13:08:01 GMT 2021","Wed Sep 08 13:08:01 GMT 2021","1","tests.unit","test_opds_metadata","TestMetadata","","","test_addFields_list",""
"passed","Wed Sep 08 13:08:00 GMT 2021","Wed Sep 08 13:08:00 GMT 2021","3","tests.unit","test_muse_process","TestMUSEProcess","","","test_downloadRecordUpdates_success",""
"passed","Wed Sep 08 13:08:02 GMT 2021","Wed Sep 08 13:08:02 GMT 2021","1","tests.unit","test_parser_springer","TestSpringerParser","","","test_createPDFLinks",""
