"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 08 17:56:07 GMT 2022","Fri Apr 08 17:56:07 GMT 2022","0","tests.unit","test_opds_facet","TestOPDSFacet","","","test_addLink_dict",""
"passed","Fri Apr 08 17:56:03 GMT 2022","Fri Apr 08 17:56:03 GMT 2022","2","tests.unit","test_doab_link_manager","TestDOABLinkManager","","","test_findFinalURI_direct",""
"passed","Fri Apr 08 17:56:08 GMT 2022","Fri Apr 08 17:56:08 GMT 2022","4","tests.unit","test_sfrCluster_process","TestSFRClusterProcess","","","test_getRecordBatches",""
"passed","Fri Apr 08 17:56:03 GMT 2022","Fri Apr 08 17:56:03 GMT 2022","0","tests.unit","test_doab_process","TestDOABProcess","","","test_downloadOAIRecords_complete",""
"passed","Fri Apr 08 17:56:07 GMT 2022","Fri Apr 08 17:56:07 GMT 2022","1","tests.unit","test_opds_publication","TestOPDSPublication","","","test_findAndAddCover_present",""
"passed","Fri Apr 08 17:56:02 GMT 2022","Fri Apr 08 17:56:02 GMT 2022","5","tests.unit","test_api_citation_blueprint","TestCitationBlueprint","","","test_citationFetch__three_authors_work",""
"passed","Fri Apr 08 17:56:08 GMT 2022","Fri Apr 08 17:56:08 GMT 2022","1","tests.unit","test_parser_springer","TestSpringerParser","","","test_validateURI_true",""
"passed","Fri Apr 08 17:56:04 GMT 2022","Fri Apr 08 17:56:04 GMT 2022","2","tests.unit","test_fetcher_openlibrary","TestOpenLibraryFetcher","","","test_getAPIResponse_error",""
"passed","Fri Apr 08 17:56:07 GMT 2022","Fri Apr 08 17:56:07 GMT 2022","2","tests.unit","test_oclcClassify_process","TestOCLCClassifyProcess","","","test_frbrizeRecord_success_valid_author",""
"passed","Fri Apr 08 17:56:07 GMT 2022","Fri Apr 08 17:56:07 GMT 2022","1","tests.unit","test_opds_feed","TestOPDSFacet","","","test_addFacet",""
"passed","Fri Apr 08 17:56:02 GMT 2022","Fri Apr 08 17:56:02 GMT 2022","4","tests.unit","test_api_citation_blueprint","TestCitationBlueprint","","","test_citationFetch_three_authors_work2",""
"passed","Fri Apr 08 17:56:02 GMT 2022","Fri Apr 08 17:56:02 GMT 2022","4","tests.unit","test_api_opds_blueprint","TestOPDSBlueprint","","","test_singlePublicationEndpoint_success",""
"passed","Fri Apr 08 17:56:02 GMT 2022","Fri Apr 08 17:56:02 GMT 2022","5","tests.unit","test_api_citation_blueprint","TestCitationBlueprint","","","test_citationFetch_bible_pre1900_success",""
"passed","Fri Apr 08 17:56:08 GMT 2022","Fri Apr 08 17:56:08 GMT 2022","1","tests.unit","test_s3_manager","TestS3Manager","","","test_createS3Client",""
"passed","Fri Apr 08 17:56:07 GMT 2022","Fri Apr 08 17:56:07 GMT 2022","1","tests.unit","test_parser_mdpi","TestMDPIParser","","","test_createLinks",""
"passed","Fri Apr 08 17:56:07 GMT 2022","Fri Apr 08 17:56:07 GMT 2022","0","tests.unit","test_opds_navigation","TestNavigation","","","test_initializer",""
"passed","Fri Apr 08 17:56:04 GMT 2022","Fri Apr 08 17:56:04 GMT 2022","1","tests.unit","test_gutenberg_manager","TestGutenbergManager","","","test_fetchGithubRepoBatch_with_cursor",""
"passed","Fri Apr 08 17:56:02 GMT 2022","Fri Apr 08 17:56:02 GMT 2022","2","tests.unit","test_api_es","TestElasticClient","","","test_applyFilters_no_filters_date_ort",""
"passed","Fri Apr 08 17:56:04 GMT 2022","Fri Apr 08 17:56:04 GMT 2022","4","tests.unit","test_gutenberg_process","TestGutenbergProcess","","","test_importRDFRecords_custom",""
"passed","Fri Apr 08 17:56:06 GMT 2022","Fri Apr 08 17:56:06 GMT 2022","4","tests.unit","test_nyplAPI_manager","TestNYPLApiManager","","","test_queyApi_tokenExpired",""
"passed","Fri Apr 08 17:56:08 GMT 2022","Fri Apr 08 17:56:08 GMT 2022","0","tests.unit","test_s3_manager","TestS3Manager","","","test_getmd5HashOfObject",""
